#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
154,6436.794434,522.953652,0.000000,505.340631,505.740422,-62.783452,484.586559
155,6443.539063,522.834399,0.000000,505.340631,505.740422,-38.203178,484.586559
156,6449.586426,522.725565,0.000000,505.340631,505.740422,193.303072,484.586559
157,6454.923828,522.628009,0.000000,505.340631,505.740422,-27.972045,484.586559
158,6459.709473,522.539341,0.000000,505.340631,505.740422,157.393316,484.586559
159,6464.908203,522.441736,0.000000,505.340631,505.740422,358.236262,484.586559
160,6491.262695,521.926363,0.000000,505.340631,505.740422,487.200258,484.586559
161,6498.461426,521.779604,0.000000,505.340631,505.740422,218.146703,484.586559
162,6519.951660,521.326174,0.000000,505.340631,505.740422,120.891052,484.586559
163,6526.696777,521.179121,0.000000,505.340631,505.740422,-2.955116,484.586559
164,6530.560059,521.093875,0.000000,505.340631,505.740422,556.576887,484.586559
165,6538.301270,520.920821,0.000000,505.340631,505.740422,100.037195,484.586559
166,6538.840332,520.908659,0.000000,505.340631,505.740422,204.775038,484.586559
167,6569.720703,520.187721,0.000000,505.340631,505.740422,236.521191,484.586559
168,6588.739258,519.719953,0.000000,505.340631,505.740422,-81.850574,484.586559
169,6620.338867,518.902552,0.000000,505.340631,505.740422,-479.865541,484.586559
170,6622.990723,518.831666,0.000000,505.340631,505.740422,-174.364449,484.586559
171,6638.560547,518.408310,0.000000,505.340631,505.740422,152.279911,484.586559
172,6685.821777,517.047960,0.000000,505.340631,505.740422,-91.692793,484.586559
173,6699.843750,516.622479,0.000000,505.340631,505.740422,112.952631,484.586559
174,6702.583496,516.538171,0.000000,505.340631,505.740422,198.305772,484.586559
175,6708.529297,516.353884,0.000000,505.340631,505.740422,237.097244,484.586559
176,6733.567871,515.557937,0.000000,505.340631,505.740422,-113.817715,484.586559
177,6747.277832,515.108454,0.000000,505.340631,505.740422,71.007023,484.586559
178,6748.296875,515.074658,0.000000,505.340631,505.740422,-177.742928,484.586559
179,6761.605957,514.628341,0.000000,505.340631,505.740422,195.120035,484.586559
180,6781.785156,513.934148,0.000000,505.340631,505.740422,-164.802035,484.586559
181,6805.110840,513.105347,0.000000,505.340631,505.740422,226.025143,484.586559
182,6847.979980,511.507967,0.000000,505.340631,505.740422,-59.717528,484.586559
183,6889.468262,509.869841,0.000000,505.340631,505.740422,58.720128,484.586559
184,6984.132813,505.787734,0.000000,505.340631,505.740422,-345.436839,484.586559
185,7091.473633,500.567263,0.000000,505.340631,505.740422,274.774841,484.586559
186,7115.804199,499.294640,0.000000,505.340631,505.740422,336.483138,484.586559
187,7189.183105,495.252336,0.000000,505.340631,505.740422,-434.792544,484.586559
188,7279.488770,489.847564,0.000000,505.340631,505.740422,-125.952929,484.586559
189,7397.629883,482.035120,0.000000,505.340631,505.740422,-2.598197,484.586559
190,7416.700684,480.692763,0.000000,505.340631,505.740422,58.086897,484.586559
191,7434.556152,479.415025,0.000000,505.340631,505.740422,-190.997216,484.586559
192,7448.342773,478.414504,0.000000,505.340631,505.740422,-66.961107,484.586559
193,7459.670898,477.583243,0.000000,505.340631,505.740422,-48.038739,484.586559
194,7471.754395,476.687395,0.000000,505.340631,505.740422,53.837502,484.586559
195,7598.233398,466.729314,0.000000,505.340631,505.740422,194.472375,484.586559
196,7746.161133,453.667570,0.000000,505.340631,505.740422,-113.688025,484.586559
197,7947.955566,433.147270,0.000000,505.340631,505.740422,1.243650,484.586559
198,8171.914063,406.190584,0.000000,505.340631,505.740422,-287.027578,484.586559
199,8388.993164,374.994394,0.000000,505.340631,505.740422,168.780932,484.586559
