#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
138,-25551114.562500,4375759.752475,0.000000,4268250.951798,4291672.231805,-515119.069984,3970726.743748
139,-25527015.568359,4378860.873287,0.000000,4268250.951798,4291672.231805,741112.451445,3970726.743748
140,-25510459.244141,4380995.627941,0.000000,4268250.951798,4291672.231805,-1320791.335019,3970726.743748
141,-25387285.410156,4396985.527655,0.000000,4268250.951798,4291672.231805,-1310105.071104,3970726.743748
142,-25381890.431641,4397690.214457,0.000000,4268250.951798,4291672.231805,865177.007168,3970726.743748
143,-25332803.960938,4404118.462345,0.000000,4268250.951798,4291672.231805,3957915.707422,3970726.743748
144,-25222969.189453,4418610.120274,0.000000,4268250.951798,4291672.231805,1973067.765775,3970726.743748
145,-25111502.151367,4433468.477124,0.000000,4268250.951798,4291672.231805,3679739.429599,3970726.743748
146,-25036847.460938,4443504.302332,0.000000,4268250.951798,4291672.231805,-384340.998965,3970726.743748
147,-25020412.762695,4445722.664874,0.000000,4268250.951798,4291672.231805,747909.218408,3970726.743748
148,-24905137.721680,4461373.721319,0.000000,4268250.951798,4291672.231805,-2149816.746338,3970726.743748
149,-24725313.015625,4486104.457896,0.000000,4268250.951798,4291672.231805,309110.842802,3970726.743748
