#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2028-03-06,12.081967,396118.84,396277.34,1484723.13,0.00,503183.80,674403.27,550837.72,588775.95
CPTY_A,2028-04-05,12.163934,398394.44,398367.00,1484360.38,0.00,506898.00,674403.27,550541.63,589352.95
CPTY_A,2028-05-05,12.245902,399489.94,399121.44,1496923.13,0.00,509119.01,674403.27,550264.37,589922.23
CPTY_A,2028-06-06,12.333333,400721.75,400431.94,1499075.00,0.00,511575.36,674403.27,549990.10,590521.12
CPTY_A,2028-07-05,12.412568,402601.75,403045.72,1537580.75,0.00,514783.89,674403.27,549765.36,591056.58
CPTY_A,2028-08-07,12.502732,404158.41,405158.75,1532052.75,0.00,517699.42,674403.27,549534.12,591657.64
CPTY_A,2028-09-05,12.581967,415084.56,337306.72,1501240.88,0.00,532531.46,674403.27,549427.04,592178.73
CPTY_A,2028-10-05,12.663934,416809.97,338409.19,1503854.50,0.00,535615.27,674403.27,549337.65,592710.92
CPTY_A,2028-11-06,12.751366,417659.19,338704.06,1527542.88,0.00,537638.23,674403.27,549257.43,593271.06
CPTY_A,2028-12-05,12.830601,418450.25,339866.69,1531137.00,0.00,539503.82,674403.27,549197.19,593772.09
CPTY_A,2029-01-05,12.915330,421347.72,342376.84,1545322.25,0.00,544153.02,674403.27,549164.10,594301.06
CPTY_A,2029-02-05,13.000262,422985.59,344151.97,1533252.63,0.00,547186.89,674403.27,549151.19,594824.37
CPTY_A,2029-03-05,13.076974,357409.28,357579.53,1386622.63,0.00,463057.59,674403.27,548646.14,595291.20
CPTY_A,2029-04-05,13.161906,357689.22,358409.91,1369579.38,0.00,464199.57,674403.27,548101.22,595801.70
CPTY_A,2029-05-08,13.252317,358360.63,358494.81,1362449.38,0.00,465903.44,674403.27,547540.45,596337.94
CPTY_A,2029-06-05,13.329029,360142.31,360573.28,1389599.38,0.00,468930.94,674403.27,547088.03,596787.23
CPTY_A,2029-07-05,13.411221,361329.03,362377.00,1394493.88,0.00,471241.71,674403.27,546623.20,597262.90
CPTY_A,2029-08-06,13.498892,362582.25,364026.75,1417962.38,0.00,473697.01,674403.27,546149.56,597763.91
CPTY_A,2029-09-05,13.581084,372779.94,295964.34,1342447.13,0.00,487812.38,674403.27,545796.51,598227.72
CPTY_A,2029-10-05,13.663276,375120.31,297825.91,1356560.63,0.00,491673.75,674403.27,545470.93,598685.96
CPTY_A,2029-11-05,13.748207,377718.34,300140.19,1355319.38,0.00,495911.55,674403.27,545164.77,599153.71
CPTY_A,2029-12-05,13.830399,378521.94,301338.06,1369805.75,0.00,497775.28,674403.27,544883.15,599600.91
CPTY_A,2030-01-07,13.920810,379058.00,301416.66,1376859.13,0.00,499372.63,674403.27,544587.57,600086.72
CPTY_A,2030-02-05,14.000262,379747.75,302316.06,1370097.50,0.00,501068.25,674403.27,544340.60,600508.47
CPTY_A,2030-03-05,14.076974,311996.91,312464.69,1211934.13,0.00,412297.81,674403.27,543621.03,600911.16
CPTY_A,2030-04-05,14.161906,313385.81,314222.78,1218403.75,0.00,414829.63,674403.27,542848.64,601351.91
CPTY_A,2030-05-07,14.249577,314905.03,315396.22,1238820.38,0.00,417564.22,674403.27,542077.83,601801.36
CPTY_A,2030-06-05,14.329029,316369.69,316824.59,1254982.63,0.00,420166.27,674403.27,541401.85,602203.93
CPTY_A,2030-07-05,14.411221,318371.09,319117.09,1254280.75,0.00,423512.37,674403.27,540729.49,602615.70
CPTY_A,2030-08-05,14.496152,319439.84,320533.56,1277582.38,0.00,425648.62,674403.27,540055.24,603036.30
CPTY_A,2030-09-05,14.581084,328997.53,254082.58,1228191.75,0.00,439121.31,674403.27,539467.32,603451.99
CPTY_A,2030-10-07,14.668755,330392.78,254529.41,1235196.88,0.00,441749.05,674403.27,538883.29,603876.05
CPTY_A,2030-11-05,14.748207,332157.97,256018.84,1221050.13,0.00,444807.77,674403.27,538376.48,604256.00
CPTY_A,2030-12-05,14.830399,332740.59,256804.89,1224506.75,0.00,446313.10,674403.27,537866.25,604644.76
CPTY_A,2031-01-06,14.918070,333789.13,257746.55,1249095.00,0.00,448496.75,674403.27,537341.04,605054.72
CPTY_A,2031-02-05,15.000262,334493.91,258202.70,1235145.00,0.00,450175.10,674403.27,536863.43,605434.71
CPTY_A,2031-03-05,15.076974,268415.28,268516.66,1057783.13,0.00,361792.69,674403.27,535972.66,605785.62
CPTY_A,2031-04-07,15.167385,268642.78,268944.94,1098642.75,0.00,362747.79,674403.27,534940.09,606194.64
CPTY_A,2031-05-06,15.246837,269325.09,269355.72,1092494.25,0.00,364241.40,674403.27,534050.57,606550.08
CPTY_A,2031-06-05,15.329029,270595.88,270743.41,1083346.13,0.00,366555.77,674403.27,533152.49,606913.90
CPTY_A,2031-07-07,15.416700,271440.06,271960.09,1081054.13,0.00,368337.84,674403.27,532215.23,607297.70
CPTY_A,2031-08-05,15.496152,272045.38,272824.16,1075075.13,0.00,369740.16,674403.27,531382.18,607641.76
CPTY_A,2031-09-05,15.581084,281769.03,209340.73,1041626.13,0.00,383599.90,674403.27,530576.63,608005.67
CPTY_A,2031-10-06,15.666015,282431.63,209359.09,1042144.56,0.00,385148.81,674403.27,529788.21,608365.64
CPTY_A,2031-11-05,15.748207,283499.13,210547.06,1048248.38,0.00,387233.88,674403.27,529044.20,608710.30
CPTY_A,2031-12-05,15.830399,283690.03,210821.89,1046366.31,0.00,388125.47,674403.27,528312.55,609051.38
CPTY_A,2032-01-05,15.915301,284072.50,211108.84,1056275.25,0.00,389302.51,674403.27,527570.99,609400.00
CPTY_A,2032-02-05,16.000000,285160.84,212265.09,1041615.44,0.00,391451.44,674403.27,526850.41,609744.11
CPTY_A,2032-03-05,16.079235,218878.81,218841.05,869108.31,0.00,300936.31,674403.27,525737.15,610062.74
CPTY_A,2032-04-05,16.163934,219499.80,219713.33,879104.50,0.00,302297.77,674403.27,524566.32,610399.89
CPTY_A,2032-05-05,16.245902,220470.81,220291.38,873034.25,0.00,304129.36,674403.27,523454.13,610722.81
CPTY_A,2032-06-07,16.336066,221221.00,221074.23,883665.06,0.00,305710.71,674403.27,522252.33,611074.28
CPTY_A,2032-07-06,16.415301,221653.16,221716.80,879732.81,0.00,306789.92,674403.27,521212.32,611379.96
CPTY_A,2032-08-05,16.497268,221970.31,222286.09,876362.00,0.00,307729.06,674403.27,520151.62,611693.10
CPTY_A,2032-09-07,16.587432,231369.19,158892.91,840684.31,0.00,321333.64,674403.27,519070.91,612033.97
CPTY_A,2032-10-05,16.663934,231883.59,158658.91,842805.00,0.00,322537.35,674403.27,518168.64,612320.30
CPTY_A,2032-11-05,16.748634,232184.59,158736.09,838354.06,0.00,323499.30,674403.27,517184.18,612634.26
CPTY_A,2032-12-06,16.833333,232723.09,159564.45,851527.69,0.00,324795.05,674403.27,516216.15,612945.06
CPTY_A,2033-01-05,16.915330,233732.48,160393.25,852567.00,0.00,326734.81,674403.27,515297.63,613242.98
CPTY_A,2033-02-07,17.005741,234149.13,160866.17,844659.75,0.00,327903.42,674403.27,514301.35,613568.14
CPTY_A,2033-03-07,17.082454,168432.88,168186.03,676113.81,0.00,236232.47,674403.27,513052.63,613841.33
CPTY_A,2033-04-05,17.161906,168978.08,169167.30,680854.88,0.00,237370.08,674403.27,511776.34,614121.71
CPTY_A,2033-05-05,17.244098,169579.59,169469.88,683263.38,0.00,238602.85,674403.27,510474.29,614409.03
CPTY_A,2033-06-07,17.334509,169967.28,169951.88,683571.38,0.00,239576.61,674403.27,509061.38,614721.94
CPTY_A,2033-07-05,17.411221,170206.20,170625.39,687763.38,0.00,240277.88,674403.27,507877.14,614984.89
CPTY_A,2033-08-05,17.496152,170372.67,171020.36,684746.44,0.00,240917.47,674403.27,506581.24,615273.33
CPTY_A,2033-09-06,17.583824,179225.42,108572.16,633102.44,0.00,253875.91,674403.27,505321.28,615568.14
CPTY_A,2033-10-05,17.663276,179551.41,108189.54,645009.13,0.00,254737.92,674403.27,504194.12,615832.79
CPTY_A,2033-11-07,17.753687,180075.33,108501.30,646249.88,0.00,255938.75,674403.27,502929.87,616131.06
CPTY_A,2033-12-05,17.830399,180327.73,109143.52,635484.69,0.00,256686.88,674403.27,501870.45,616381.77
CPTY_A,2034-01-05,17.915330,180513.41,109265.13,639421.06,0.00,257383.42,674403.27,500711.41,616656.83
CPTY_A,2034-02-06,18.003002,181096.73,109914.88,649644.63,0.00,258663.56,674403.27,499532.68,616938.05
CPTY_A,2034-03-06,18.079714,113883.64,114187.85,464258.63,0.00,162909.08,674403.27,498104.39,617181.87
CPTY_A,2034-04-05,18.161906,113795.98,114554.86,474984.81,0.00,163048.68,674403.27,496588.09,617440.83
CPTY_A,2034-05-05,18.244098,114071.84,114475.62,474379.16,0.00,163710.02,674403.27,495088.43,617697.45
CPTY_A,2034-06-05,18.329029,114252.68,114758.33,473438.16,0.00,164245.38,674403.27,493555.40,617960.21
CPTY_A,2034-07-05,18.411221,114468.90,115207.63,475885.75,0.00,164824.09,674403.27,492087.87,618212.18
CPTY_A,2034-08-07,18.501632,114584.74,115606.44,470767.78,0.00,165286.37,674403.27,490490.91,618486.77
CPTY_A,2034-09-05,18.581084,124905.80,55880.39,424942.72,0.00,180457.83,674403.27,489165.22,618725.87
CPTY_A,2034-10-05,18.663276,125345.72,55646.66,416025.41,0.00,181388.21,674403.27,487809.79,618971.07
CPTY_A,2034-11-06,18.750947,125511.92,55599.23,416039.31,0.00,181944.13,674403.27,486379.70,619230.24
CPTY_A,2034-12-05,18.830399,125395.12,55867.28,418672.19,0.00,182060.84,674403.27,485095.67,619463.04
CPTY_A,2035-01-05,18.915330,125710.62,56082.92,422598.03,0.00,182825.96,674403.27,483738.45,619709.72
CPTY_A,2035-02-05,19.000262,125943.73,56324.38,425577.59,0.00,183473.12,674403.27,482396.26,619954.21
CPTY_A,2035-03-05,19.076974,58268.39,58658.41,239810.64,0.00,85013.57,674403.27,480798.30,620173.16
CPTY_A,2035-04-05,19.161906,58287.03,59161.92,242039.78,0.00,85183.82,674403.27,479044.82,620413.52
CPTY_A,2035-05-08,19.252317,58355.34,59099.03,240785.91,0.00,85436.38,674403.27,477196.39,620667.06
