#NettingSetId,Sample,PosExpNoColl,NegExpNoColl,PosExpWithColl,NegExpWithColl
CPTY_A,955,345616.1366,-82105.5499,345616.1366,-82105.5499
CPTY_A,956,628364.4307,-128609.4310,628364.4307,-128609.4310
CPTY_A,957,324702.5636,-52154.6419,324702.5636,-52154.6419
CPTY_A,958,785990.4292,-106518.1982,785990.4292,-106518.1982
CPTY_A,959,2013810.8685,0.0000,2013810.8685,0.0000
CPTY_A,960,49629.7472,-665783.6342,49629.7472,-665783.6342
CPTY_A,961,0.0000,-749870.7496,0.0000,-749870.7496
CPTY_A,962,1761823.1092,0.0000,1761823.1092,0.0000
CPTY_A,963,8949.5480,-744960.4515,8949.5480,-744960.4515
CPTY_A,964,356865.8986,-365363.4091,356865.8986,-365363.4091
CPTY_A,965,397867.9069,-171214.5465,397867.9069,-171214.5465
CPTY_A,966,438606.5296,-38428.1661,438606.5296,-38428.1661
CPTY_A,967,716194.5477,-2975.9404,716194.5477,-2975.9404
CPTY_A,968,210065.6185,-182260.3662,210065.6185,-182260.3662
CPTY_A,969,0.0000,-1104369.7699,0.0000,-1104369.7699
CPTY_A,970,76348.3535,-174489.6016,76348.3535,-174489.6016
CPTY_A,971,109059.1777,-262292.4088,109059.1777,-262292.4088
CPTY_A,972,6287.7463,-566554.4860,6287.7463,-566554.4860
CPTY_A,973,132322.8442,-438045.0496,132322.8442,-438045.0496
CPTY_A,974,255524.9488,-311698.8323,255524.9488,-311698.8323
CPTY_A,975,502998.4221,-39552.6032,502998.4221,-39552.6032
CPTY_A,976,449.5506,-740434.5988,449.5506,-740434.5988
CPTY_A,977,34849.6251,-513495.0927,34849.6251,-513495.0927
CPTY_A,978,350710.3650,-131462.6947,350710.3650,-131462.6947
CPTY_A,979,61117.8813,-390274.6560,61117.8813,-390274.6560
CPTY_A,980,42372.4103,-790982.3872,42372.4103,-790982.3872
CPTY_A,981,518701.0348,-142865.2976,518701.0348,-142865.2976
CPTY_A,982,663272.7935,-42424.4001,663272.7935,-42424.4001
CPTY_A,983,993628.0839,-4245.0604,993628.0839,-4245.0604
CPTY_A,984,1360.2761,-697762.1630,1360.2761,-697762.1630
CPTY_A,985,0.0000,-1176203.5947,0.0000,-1176203.5947
CPTY_A,986,552741.3014,-55244.5898,552741.3014,-55244.5898
CPTY_A,987,86237.9594,-139342.7104,86237.9594,-139342.7104
CPTY_A,988,262396.3965,-154134.8326,262396.3965,-154134.8326
CPTY_A,989,294129.9157,-194969.5161,294129.9157,-194969.5161
CPTY_A,990,1107249.0192,-484637.4245,1107249.0192,-484637.4245
CPTY_A,991,1980542.4972,0.0000,1980542.4972,0.0000
CPTY_A,992,42269.4615,-412253.8109,42269.4615,-412253.8109
CPTY_A,993,0.0000,-820012.6512,0.0000,-820012.6512
CPTY_A,994,2616310.3073,-2618.9779,2616310.3073,-2618.9779
CPTY_A,995,1805.1572,-885543.4270,1805.1572,-885543.4270
CPTY_A,996,0.0000,-715162.5147,0.0000,-715162.5147
CPTY_A,997,441927.2872,-152934.6476,441927.2872,-152934.6476
CPTY_A,998,701015.8155,-119799.4212,701015.8155,-119799.4212
CPTY_A,999,743603.4645,-8631.8598,743603.4645,-8631.8598
