#Portfolio,Sample,AsOfDate,Time,InitialMargin,Currency,SimmSide,Depth
CPTY_A,98,2034-02-06,18.003002,68222.687500,,Call,0
CPTY_A,98,2034-05-05,18.244098,49310.644531,,Call,0
CPTY_A,98,2034-08-07,18.501632,46091.718750,,Call,0
CPTY_A,98,2034-11-06,18.750947,21858.714844,,Call,0
CPTY_A,98,2035-02-05,19.000262,34217.644531,,Call,0
CPTY_A,98,2035-05-08,19.252317,12953.253906,,Call,0
CPTY_A,98,2035-08-06,19.498892,0.000000,,Call,0
CPTY_A,98,2035-11-05,19.748207,1169.364990,,Call,0
CPTY_A,98,2036-02-05,20.000000,3407.276123,,Call,0
CPTY_A,98,2036-05-06,20.248634,0.000000,,Call,0
CPTY_A,98,2036-08-05,20.497268,0.000000,,Call,0
CPTY_A,98,2036-11-05,20.748634,0.000000,,Call,0
CPTY_A,98,2037-02-05,21.000262,0.000000,,Call,0
CPTY_A,98,2037-05-05,21.244098,0.000000,,Call,0
CPTY_A,98,2037-08-05,21.496152,0.000000,,Call,0
CPTY_A,98,2037-11-05,21.748207,0.000000,,Call,0
CPTY_A,98,2038-02-05,22.000262,0.000000,,Call,0
CPTY_A,99,2016-02-05,0.000000,0.000000,,Call,0
CPTY_A,99,2016-05-06,0.248634,4188945.000000,,Call,0
CPTY_A,99,2016-08-05,0.497268,3720649.750000,,Call,0
CPTY_A,99,2016-11-07,0.754098,3864461.750000,,Call,0
CPTY_A,99,2017-02-06,1.003002,3588643.000000,,Call,0
CPTY_A,99,2017-05-05,1.244098,3256277.250000,,Call,0
CPTY_A,99,2017-08-07,1.501632,3420605.500000,,Call,0
CPTY_A,99,2017-11-06,1.750947,3287751.750000,,Call,0
CPTY_A,99,2018-02-05,2.000262,3183913.250000,,Call,0
CPTY_A,99,2018-05-08,2.252317,3332243.750000,,Call,0
CPTY_A,99,2018-08-06,2.498892,2893786.000000,,Call,0
CPTY_A,99,2018-11-05,2.748207,2971294.250000,,Call,0
CPTY_A,99,2019-02-05,3.000262,3263976.250000,,Call,0
CPTY_A,99,2019-05-07,3.249577,3190419.000000,,Call,0
CPTY_A,99,2019-08-05,3.496152,3728207.250000,,Call,0
CPTY_A,99,2019-11-05,3.748207,3782224.500000,,Call,0
CPTY_A,99,2020-02-05,4.000000,2998386.500000,,Call,0
CPTY_A,99,2020-05-05,4.245902,3366042.750000,,Call,0
CPTY_A,99,2020-08-05,4.497268,3409316.250000,,Call,0
CPTY_A,99,2020-11-05,4.748634,2911617.750000,,Call,0
CPTY_A,99,2021-02-05,5.000262,2621931.750000,,Call,0
CPTY_A,99,2021-05-05,5.244098,3401289.250000,,Call,0
CPTY_A,99,2021-08-05,5.496152,3536608.000000,,Call,0
CPTY_A,99,2021-11-05,5.748207,3067530.250000,,Call,0
CPTY_A,99,2022-02-07,6.005741,4132806.750000,,Call,0
CPTY_A,99,2022-05-05,6.244098,3478083.750000,,Call,0
CPTY_A,99,2022-08-05,6.496152,3197511.500000,,Call,0
CPTY_A,99,2022-11-07,6.753687,3505942.500000,,Call,0
CPTY_A,99,2023-02-06,7.003002,3295960.000000,,Call,0
CPTY_A,99,2023-05-05,7.244098,3035474.750000,,Call,0
CPTY_A,99,2023-08-07,7.501632,3684714.750000,,Call,0
CPTY_A,99,2023-11-06,7.750947,3780329.500000,,Call,0
CPTY_A,99,2024-02-05,8.000000,3771071.000000,,Call,0
CPTY_A,99,2024-05-07,8.251366,3928959.500000,,Call,0
CPTY_A,99,2024-08-05,8.497268,3474044.000000,,Call,0
CPTY_A,99,2024-11-05,8.748634,4250436.500000,,Call,0
CPTY_A,99,2025-02-05,9.000262,3680820.500000,,Call,0
CPTY_A,99,2025-05-06,9.246837,3533535.250000,,Call,0
CPTY_A,99,2025-08-05,9.496152,4370133.000000,,Call,0
CPTY_A,99,2025-11-05,9.748207,4962036.000000,,Call,0
CPTY_A,99,2026-02-05,10.000262,398056.000000,,Call,0
CPTY_A,99,2026-05-05,10.244098,384971.375000,,Call,0
CPTY_A,99,2026-08-05,10.496152,363416.968750,,Call,0
CPTY_A,99,2026-11-05,10.748207,331827.937500,,Call,0
