#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2031-11-05,15.748207,278322.56,210329.69,1319363.00,0.00,380163.17,674065.10,526205.02,608635.82
CPTY_A,2031-12-05,15.830399,280717.31,212247.05,1329437.13,0.00,384058.39,674065.10,525466.99,608975.53
CPTY_A,2032-01-05,15.915301,281730.75,213125.03,1322970.25,0.00,386093.32,674065.10,524723.49,609322.76
CPTY_A,2032-02-05,16.000000,283036.25,214657.67,1343875.25,0.00,388534.91,674065.10,524002.54,609665.48
CPTY_A,2032-03-05,16.079235,216469.06,220493.48,1096709.88,0.00,297623.15,674065.10,522886.99,609982.83
CPTY_A,2032-04-05,16.163934,216818.53,221222.05,1088762.88,0.00,298605.10,674065.10,521711.75,610318.62
CPTY_A,2032-05-05,16.245902,216657.70,220846.05,1104210.63,0.00,298869.35,674065.10,520587.42,610640.25
CPTY_A,2032-06-07,16.336066,216918.91,221265.88,1128675.13,0.00,299765.54,674065.10,519368.63,610990.31
CPTY_A,2032-07-06,16.415301,216999.59,221653.95,1109943.50,0.00,300348.94,674065.10,518311.45,611294.77
CPTY_A,2032-08-05,16.497268,219376.20,221974.17,1110662.00,0.00,304132.71,674065.10,517247.29,611606.64
CPTY_A,2032-09-07,16.587432,226529.19,158362.05,1061389.88,0.00,314611.67,674065.10,516145.83,611946.15
CPTY_A,2032-10-05,16.663934,227301.95,158388.53,1061341.13,0.00,316164.53,674065.10,515227.74,612231.33
CPTY_A,2032-11-05,16.748634,228012.30,158771.36,1088009.63,0.00,317686.10,674065.10,514228.75,612544.03
CPTY_A,2032-12-06,16.833333,229032.48,159902.05,1073512.13,0.00,319644.34,674065.10,513249.67,612853.58
CPTY_A,2033-01-05,16.915330,229812.34,160672.33,1086684.63,0.00,321254.85,674065.10,512318.97,613150.31
CPTY_A,2033-02-07,17.005741,230372.77,161172.42,1079309.50,0.00,322615.00,674065.10,511310.41,613474.16
CPTY_A,2033-03-07,17.082454,164514.70,167572.06,830127.19,0.00,230737.12,674065.10,510050.44,613746.26
CPTY_A,2033-04-05,17.161906,164630.77,168191.91,844952.13,0.00,231263.24,674065.10,508759.78,614025.51
CPTY_A,2033-05-05,17.244098,164573.11,168014.80,853750.19,0.00,231558.60,674065.10,507438.53,614311.68
CPTY_A,2033-06-07,17.334509,165117.00,168344.92,844265.50,0.00,232739.93,674065.10,506005.80,614623.33
CPTY_A,2033-07-05,17.411221,165161.47,168628.34,836987.56,0.00,233156.30,674065.10,504803.65,614885.23
CPTY_A,2033-08-05,17.496152,165947.50,169539.66,826148.50,0.00,234660.02,674065.10,503492.29,615172.50
CPTY_A,2033-09-06,17.583824,175871.31,107629.16,807427.38,0.00,249124.76,674065.10,502224.04,615466.13
CPTY_A,2033-10-05,17.663276,176242.66,107425.43,826766.31,0.00,250043.64,674065.10,501089.69,615729.72
CPTY_A,2033-11-07,17.753687,176746.48,107693.67,822193.00,0.00,251207.50,674065.10,499817.16,616026.80
CPTY_A,2033-12-05,17.830399,176899.72,108304.65,831067.94,0.00,251807.29,674065.10,498750.14,616276.50
CPTY_A,2034-01-05,17.915330,177316.91,108649.41,819338.25,0.00,252825.72,674065.10,497584.28,616550.46
CPTY_A,2034-02-06,18.003002,177492.08,108972.26,824908.50,0.00,253514.98,674065.10,496395.71,616830.54
CPTY_A,2034-03-06,18.079714,111967.81,114375.73,583224.88,0.00,160168.51,674065.10,494969.10,617073.39
CPTY_A,2034-04-05,18.161906,112103.55,114944.64,580960.13,0.00,160623.74,674065.10,493456.02,617331.30
CPTY_A,2034-05-05,18.244098,112758.76,114918.75,580225.56,0.00,161825.55,674065.10,491961.98,617586.90
CPTY_A,2034-06-05,18.329029,112243.02,114943.54,576725.88,0.00,161356.36,674065.10,490430.05,617848.60
CPTY_A,2034-07-05,18.411221,112263.71,115312.23,570947.31,0.00,161648.83,674065.10,488962.30,618099.56
CPTY_A,2034-08-07,18.501632,112447.29,115876.29,578145.38,0.00,162203.14,674065.10,487365.54,618373.05
CPTY_A,2034-09-05,18.581084,122555.16,55459.66,530368.00,0.00,177061.75,674065.10,486038.69,618611.18
CPTY_A,2034-10-05,18.663276,122906.54,55089.67,528911.75,0.00,177858.46,674065.10,484681.49,618855.40
CPTY_A,2034-11-06,18.750947,123040.87,54995.98,526263.50,0.00,178362.05,674065.10,483249.27,619113.54
CPTY_A,2034-12-05,18.830399,123069.80,55448.61,528905.81,0.00,178684.72,674065.10,481964.21,619345.40
CPTY_A,2035-01-05,18.915330,123331.84,55634.12,524752.06,0.00,179366.41,674065.10,480605.52,619591.09
CPTY_A,2035-02-05,19.000262,123578.02,55807.88,533136.69,0.00,180026.78,674065.10,479261.92,619834.59
CPTY_A,2035-03-05,19.076974,57028.08,58720.20,300457.41,0.00,83203.95,674065.10,477669.30,620052.66
CPTY_A,2035-04-05,19.161906,57065.99,59222.50,294143.59,0.00,83399.32,674065.10,475921.77,620292.06
CPTY_A,2035-05-08,19.252317,57081.18,59092.25,295258.03,0.00,83570.92,674065.10,474079.25,620544.59
