#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
435,-30530731.687500,7212139.305606,0.000000,8006975.878423,8238989.020262,-583705.309686,11138628.005967
436,-30527791.671875,7211489.595153,0.000000,8006975.878423,8238989.020262,3129131.553041,11138628.005967
437,-30525454.433594,7210973.710617,0.000000,8006975.878423,8238989.020262,-2304441.974105,11138628.005967
438,-30522837.888672,7210396.826944,0.000000,8006975.878423,8238989.020262,-1140504.773792,11138628.005967
439,-30514832.708984,7208636.151288,0.000000,8006975.878423,8238989.020262,-2796345.484038,11138628.005967
440,-30507974.339844,7207132.828486,0.000000,8006975.878423,8238989.020262,-2240573.260197,11138628.005967
441,-30493983.564453,7204080.781539,0.000000,8006975.878423,8238989.020262,3309163.517383,11138628.005967
442,-30485406.105469,7202219.375507,0.000000,8006975.878423,8238989.020262,-1134335.246639,11138628.005967
443,-30471850.730957,7199292.819952,0.000000,8006975.878423,8238989.020262,683678.139563,11138628.005967
444,-30469747.761719,7198840.456761,0.000000,8006975.878423,8238989.020262,2560472.729270,11138628.005967
445,-30469091.910156,7198699.469832,0.000000,8006975.878423,8238989.020262,-7466568.087208,11138628.005967
446,-30468645.804688,7198603.596344,0.000000,8006975.878423,8238989.020262,166711.464282,11138628.005967
447,-30462329.601563,7197248.322626,0.000000,8006975.878423,8238989.020262,3127488.473115,11138628.005967
448,-30458500.757813,7196428.724513,0.000000,8006975.878423,8238989.020262,2393048.186361,11138628.005967
449,-30457698.335938,7196257.146591,0.000000,8006975.878423,8238989.020262,575684.786289,11138628.005967
450,-30452314.929688,7195107.721130,0.000000,8006975.878423,8238989.020262,2187956.705020,11138628.005967
451,-30434890.589844,7191407.488496,0.000000,8006975.878423,8238989.020262,-367632.665177,11138628.005967
452,-30431349.207031,7190659.195809,0.000000,8006975.878423,8238989.020262,-1204633.953865,11138628.005967
453,-30429048.644531,7190173.768157,0.000000,8006975.878423,8238989.020262,300157.580482,11138628.005967
454,-30427340.722656,7189813.736568,0.000000,8006975.878423,8238989.020262,1665094.848955,11138628.005967
455,-30421315.074219,7188545.883808,0.000000,8006975.878423,8238989.020262,1506499.549377,11138628.005967
456,-30414486.628906,7187113.561753,0.000000,8006975.878423,8238989.020262,906896.907816,11138628.005967
457,-30413605.687500,7186929.121315,0.000000,8006975.878423,8238989.020262,-166638.511785,11138628.005967
458,-30405303.593750,7185194.798937,0.000000,8006975.878423,8238989.020262,1591852.867233,11138628.005967
459,-30403687.210449,7184857.946703,0.000000,8006975.878423,8238989.020262,2504868.565189,11138628.005967
460,-30396836.925781,7183433.299232,0.000000,8006975.878423,8238989.020262,-717843.920597,11138628.005967
461,-30394464.992188,7182941.120738,0.000000,8006975.878423,8238989.020262,-2043714.131554,11138628.005967
462,-30394064.871094,7182858.151545,0.000000,8006975.878423,8238989.020262,916874.293601,11138628.005967
463,-30388365.013672,7181677.993774,0.000000,8006975.878423,8238989.020262,2396394.681985,11138628.005967
464,-30388232.816406,7181650.661441,0.000000,8006975.878423,8238989.020262,-229494.107376,11138628.005967
465,-30381086.906250,7180175.857719,0.000000,8006975.878423,8238989.020262,-948466.362210,11138628.005967
466,-30376786.382813,7179290.799444,0.000000,8006975.878423,8238989.020262,757050.552103,11138628.005967
467,-30375652.834961,7179057.825747,0.000000,8006975.878423,8238989.020262,-169523.531255,11138628.005967
468,-30375640.632813,7179055.318598,0.000000,8006975.878423,8238989.020262,5750728.969419,11138628.005967
469,-30372230.464844,7178355.232354,0.000000,8006975.878423,8238989.020262,-432470.939782,11138628.005967
470,-30360187.546875,7175892.366612,0.000000,8006975.878423,8238989.020262,1435800.673604,11138628.005967
471,-30352548.654297,7174337.812548,0.000000,8006975.878423,8238989.020262,552043.303459,11138628.005967
472,-30351231.964844,7174070.460262,0.000000,8006975.878423,8238989.020262,-2082644.818336,11138628.005967
473,-30350012.468750,7173823.000609,0.000000,8006975.878423,8238989.020262,543317.403021,11138628.005967
474,-30346989.019531,7173210.137440,0.000000,8006975.878423,8238989.020262,-792138.410439,11138628.005967
475,-30340873.160156,7171973.282545,0.000000,8006975.878423,8238989.020262,3572168.870131,11138628.005967
476,-30335541.246094,7170898.084240,0.000000,8006975.878423,8238989.020262,-1614856.076284,11138628.005967
477,-30334328.488281,7170653.932590,0.000000,8006975.878423,8238989.020262,2354817.859439,11138628.005967
478,-30314515.500000,7166686.467457,0.000000,8006975.878423,8238989.020262,1554280.771681,11138628.005967
479,-30312182.679688,7166221.970210,0.000000,8006975.878423,8238989.020262,988504.416066,11138628.005967
480,-30311793.111328,7166144.455913,0.000000,8006975.878423,8238989.020262,-85627.015051,11138628.005967
481,-30310730.964844,7165933.194351,0.000000,8006975.878423,8238989.020262,-2345827.408730,11138628.005967
482,-30299321.667969,7163671.157386,0.000000,8006975.878423,8238989.020262,-988579.630477,11138628.005967
483,-30298381.225586,7163485.297176,0.000000,8006975.878423,8238989.020262,-956479.377838,11138628.005967
484,-30296902.652344,7163193.268936,0.000000,8006975.878423,8238989.020262,1971118.956799,11138628.005967
485,-30290969.781250,7162023.738242,0.000000,8006975.878423,8238989.020262,-2391467.812715,11138628.005967
486,-30265148.939453,7156975.768378,0.000000,8006975.878423,8238989.020262,1649705.538916,11138628.005967
487,-30247196.871094,7153506.471785,0.000000,8006975.878423,8238989.020262,-5287084.517011,11138628.005967
488,-30246560.261719,7153384.052978,0.000000,8006975.878423,8238989.020262,-60763.892650,11138628.005967
489,-30235186.687988,7151203.960367,0.000000,8006975.878423,8238989.020262,679532.753130,11138628.005967
490,-30232481.777344,7150687.440763,0.000000,8006975.878423,8238989.020262,4281308.673618,11138628.005967
491,-30210927.455078,7146598.434066,0.000000,8006975.878423,8238989.020262,1209228.942843,11138628.005967
492,-30197265.312500,7144031.429925,0.000000,8006975.878423,8238989.020262,886933.173583,11138628.005967
493,-30196412.261719,7143871.787565,0.000000,8006975.878423,8238989.020262,1535021.881891,11138628.005967
494,-30187655.949219,7142237.450237,0.000000,8006975.878423,8238989.020262,-2058684.725376,11138628.005967
495,-30179354.335938,7140695.295221,0.000000,8006975.878423,8238989.020262,3247176.313355,11138628.005967
496,-30171262.320313,7139198.932608,0.000000,8006975.878423,8238989.020262,2231194.824533,11138628.005967
497,-30167513.162109,7138507.939963,0.000000,8006975.878423,8238989.020262,-423190.506618,11138628.005967
498,-30164019.437500,7137865.334343,0.000000,8006975.878423,8238989.020262,5288179.526397,11138628.005967
499,-30148636.314453,7135050.926106,0.000000,8006975.878423,8238989.020262,-1256670.626650,11138628.005967
500,-30143039.898438,7134033.119053,0.000000,8006975.878423,8238989.020262,1035262.539098,11138628.005967
501,-30142809.937500,7133991.366031,0.000000,8006975.878423,8238989.020262,-1298657.069799,11138628.005967
502,-30136404.051270,7132830.480304,0.000000,8006975.878423,8238989.020262,4417808.649060,11138628.005967
503,-30136322.675781,7132815.760669,0.000000,8006975.878423,8238989.020262,1214001.643420,11138628.005967
504,-30131371.871094,7131921.524599,0.000000,8006975.878423,8238989.020262,1594941.882488,11138628.005967
505,-30129943.144531,7131663.934523,0.000000,8006975.878423,8238989.020262,1583771.398696,11138628.005967
506,-30128682.984375,7131436.911666,0.000000,8006975.878423,8238989.020262,-487453.830413,11138628.005967
507,-30125070.650391,7130787.048663,0.000000,8006975.878423,8238989.020262,5059214.011600,11138628.005967
508,-30121836.914063,7130206.444795,0.000000,8006975.878423,8238989.020262,3247126.468674,11138628.005967
509,-30118510.726563,7129610.374432,0.000000,8006975.878423,8238989.020262,791629.423823,11138628.005967
510,-30115519.404297,7129075.294966,0.000000,8006975.878423,8238989.020262,-1032617.521442,11138628.005967
511,-30112181.529297,7128479.322361,0.000000,8006975.878423,8238989.020262,1935117.592259,11138628.005967
512,-30111464.996094,7128351.537339,0.000000,8006975.878423,8238989.020262,719426.480605,11138628.005967
513,-30111235.376953,7128310.598833,0.000000,8006975.878423,8238989.020262,1501582.676381,11138628.005967
514,-30106276.589844,7127427.839803,0.000000,8006975.878423,8238989.020262,2328959.201700,11138628.005967
515,-30086789.947266,7123983.611663,0.000000,8006975.878423,8238989.020262,-1978331.594175,11138628.005967
516,-30084238.785156,7123535.623564,0.000000,8006975.878423,8238989.020262,2403819.621877,11138628.005967
517,-30077926.611328,7122430.108689,0.000000,8006975.878423,8238989.020262,-1560018.569929,11138628.005967
518,-30071157.539063,7121249.184505,0.000000,8006975.878423,8238989.020262,4137846.730378,11138628.005967
519,-30064814.023438,7120146.836832,0.000000,8006975.878423,8238989.020262,2763801.642854,11138628.005967
520,-30053486.199219,7118188.775646,0.000000,8006975.878423,8238989.020262,-3807411.263631,11138628.005967
521,-30048320.503906,7117300.308698,0.000000,8006975.878423,8238989.020262,-195108.890746,11138628.005967
522,-30042917.082031,7116373.935196,0.000000,8006975.878423,8238989.020262,740623.349331,11138628.005967
523,-30037061.804688,7115373.536986,0.000000,8006975.878423,8238989.020262,-379585.056884,11138628.005967
524,-30022793.875000,7112950.804124,0.000000,8006975.878423,8238989.020262,-2545443.829119,11138628.005967
525,-30015661.857422,7111747.748047,0.000000,8006975.878423,8238989.020262,-1659105.271293,11138628.005967
526,-30010417.917969,7110866.575488,0.000000,8006975.878423,8238989.020262,1549157.195755,11138628.005967
527,-30007820.097656,7110431.113325,0.000000,8006975.878423,8238989.020262,-1264721.268853,11138628.005967
528,-30001796.412109,7109424.105964,0.000000,8006975.878423,8238989.020262,1140641.605838,11138628.005967
529,-29991775.230469,7107757.239965,0.000000,8006975.878423,8238989.020262,688044.617253,11138628.005967
530,-29989850.718750,7107438.332284,0.000000,8006975.878423,8238989.020262,746181.923477,11138628.005967
531,-29980651.253906,7105919.268706,0.000000,8006975.878423,8238989.020262,1516668.090532,11138628.005967
532,-29976849.800781,7105294.144706,0.000000,8006975.878423,8238989.020262,-205502.171913,11138628.005967
533,-29973222.796875,7104699.121195,0.000000,8006975.878423,8238989.020262,1317327.799070,11138628.005967
534,-29959544.152344,7102467.513079,0.000000,8006975.878423,8238989.020262,-546213.668514,11138628.005967
535,-29942766.017578,7099757.079372,0.000000,8006975.878423,8238989.020262,-3625154.534439,11138628.005967
536,-29926745.798828,7097196.712781,0.000000,8006975.878423,8238989.020262,1948554.507969,11138628.005967
537,-29923106.722656,7096618.877148,0.000000,8006975.878423,8238989.020262,-1551113.526976,11138628.005967
538,-29919187.949219,7095998.188893,0.000000,8006975.878423,8238989.020262,-6346957.890463,11138628.005967
539,-29917408.515625,7095716.881256,0.000000,8006975.878423,8238989.020262,-404898.815667,11138628.005967
540,-29916065.880371,7095504.847124,0.000000,8006975.878423,8238989.020262,2585126.488248,11138628.005967
541,-29904712.226563,7093719.429656,0.000000,8006975.878423,8238989.020262,-420593.171725,11138628.005967
542,-29884977.650391,7090648.420679,0.000000,8006975.878423,8238989.020262,-470109.837902,11138628.005967
543,-29879751.427734,7089842.022539,0.000000,8006975.878423,8238989.020262,1235827.076504,11138628.005967
544,-29873818.226563,7088930.035032,0.000000,8006975.878423,8238989.020262,1169976.381310,11138628.005967
545,-29872833.605469,7088779.049506,0.000000,8006975.878423,8238989.020262,63362.282646,11138628.005967
546,-29870180.273438,7088372.687486,0.000000,8006975.878423,8238989.020262,3894127.507704,11138628.005967
547,-29868658.929688,7088140.026843,0.000000,8006975.878423,8238989.020262,-5444887.446715,11138628.005967
548,-29842751.242188,7084215.509066,0.000000,8006975.878423,8238989.020262,521388.189363,11138628.005967
549,-29837021.257813,7083357.117708,0.000000,8006975.878423,8238989.020262,-234812.293238,11138628.005967
550,-29829991.843750,7082308.812069,0.000000,8006975.878423,8238989.020262,2266923.333767,11138628.005967
551,-29828521.222656,7082090.158549,0.000000,8006975.878423,8238989.020262,-768165.096409,11138628.005967
552,-29823580.457031,7081357.238555,0.000000,8006975.878423,8238989.020262,2200242.556107,11138628.005967
553,-29804655.890625,7078573.883971,0.000000,8006975.878423,8238989.020262,497627.087707,11138628.005967
554,-29800379.589844,7077950.204069,0.000000,8006975.878423,8238989.020262,1646646.658001,11138628.005967
555,-29795436.406250,7077231.680904,0.000000,8006975.878423,8238989.020262,2758042.286165,11138628.005967
556,-29792993.511719,7076877.548487,0.000000,8006975.878423,8238989.020262,-2401768.411575,11138628.005967
557,-29785977.513672,7075864.003421,0.000000,8006975.878423,8238989.020262,-1216741.677460,11138628.005967
558,-29782469.250000,7075359.153754,0.000000,8006975.878423,8238989.020262,-26046.813131,11138628.005967
559,-29777696.480469,7074674.437834,0.000000,8006975.878423,8238989.020262,11195215.986493,11138628.005967
560,-29774765.324219,7074255.125366,0.000000,8006975.878423,8238989.020262,-678191.601288,11138628.005967
561,-29774348.691406,7074195.598677,0.000000,8006975.878423,8238989.020262,-1384250.460888,11138628.005967
562,-29774025.093750,7074149.377181,0.000000,8006975.878423,8238989.020262,4588593.701074,11138628.005967
563,-29770019.472656,7073578.150903,0.000000,8006975.878423,8238989.020262,2271229.829486,11138628.005967
564,-29765534.488281,7072940.589214,0.000000,8006975.878423,8238989.020262,-4951607.096016,11138628.005967
565,-29765328.976563,7072911.426017,0.000000,8006975.878423,8238989.020262,656384.877179,11138628.005967
566,-29763051.562500,7072588.549697,0.000000,8006975.878423,8238989.020262,-432173.114452,11138628.005967
567,-29754160.359375,7071333.298058,0.000000,8006975.878423,8238989.020262,-1678115.305635,11138628.005967
568,-29745246.167969,7070083.248191,0.000000,8006975.878423,8238989.020262,1216033.955022,11138628.005967
569,-29743296.312500,7069810.944992,0.000000,8006975.878423,8238989.020262,874591.544756,11138628.005967
570,-29734943.675781,7068649.057417,0.000000,8006975.878423,8238989.020262,1640563.169000,11138628.005967
571,-29734657.011719,7068609.313152,0.000000,8006975.878423,8238989.020262,109186.637817,11138628.005967
572,-29734447.042969,7068580.207791,0.000000,8006975.878423,8238989.020262,848404.706708,11138628.005967
573,-29733470.429688,7068444.893764,0.000000,8006975.878423,8238989.020262,1033834.327503,11138628.005967
574,-29716445.468750,7066102.347234,0.000000,8006975.878423,8238989.020262,2579758.325330,11138628.005967
575,-29710173.623047,7065247.165671,0.000000,8006975.878423,8238989.020262,-183937.477443,11138628.005967
576,-29708255.480469,7064986.460387,0.000000,8006975.878423,8238989.020262,2857689.822780,11138628.005967
577,-29688959.519531,7062385.692213,0.000000,8006975.878423,8238989.020262,-2132961.574171,11138628.005967
578,-29680681.789063,7061282.185760,0.000000,8006975.878423,8238989.020262,-341811.988796,11138628.005967
579,-29669557.058594,7059810.682266,0.000000,8006975.878423,8238989.020262,533583.703479,11138628.005967
580,-29667064.547852,7059482.804878,0.000000,8006975.878423,8238989.020262,-2234419.255463,11138628.005967
581,-29666790.972656,7059446.857897,0.000000,8006975.878423,8238989.020262,-4683369.183883,11138628.005967
582,-29661364.601563,7058735.503212,0.000000,8006975.878423,8238989.020262,-2562851.318614,11138628.005967
583,-29648072.088867,7057006.274471,0.000000,8006975.878423,8238989.020262,3278153.083085,11138628.005967
584,-29635238.489258,7055354.699169,0.000000,8006975.878423,8238989.020262,-1912733.804273,11138628.005967
585,-29632648.820313,7055023.570539,0.000000,8006975.878423,8238989.020262,1186496.782442,11138628.005967
586,-29624289.833984,7053959.651898,0.000000,8006975.878423,8238989.020262,557152.327414,11138628.005967
587,-29621369.398438,7053589.709400,0.000000,8006975.878423,8238989.020262,549832.156813,11138628.005967
588,-29620070.054688,7053425.410671,0.000000,8006975.878423,8238989.020262,3659472.170078,11138628.005967
589,-29614352.853516,7052704.636475,0.000000,8006975.878423,8238989.020262,1638048.590149,11138628.005967
590,-29607125.980469,7051798.554424,0.000000,8006975.878423,8238989.020262,-3409258.998573,11138628.005967
591,-29602320.816406,7051199.200956,0.000000,8006975.878423,8238989.020262,-538963.189055,11138628.005967
592,-29595034.078125,7050295.047769,0.000000,8006975.878423,8238989.020262,2547817.742172,11138628.005967
593,-29592714.365234,7050008.409641,0.000000,8006975.878423,8238989.020262,-296353.412331,11138628.005967
594,-29587601.500000,7049378.673256,0.000000,8006975.878423,8238989.020262,231336.070801,11138628.005967
595,-29583265.169922,7048846.781513,0.000000,8006975.878423,8238989.020262,-4080235.807863,11138628.005967
596,-29578422.128906,7048255.125621,0.000000,8006975.878423,8238989.020262,-3602704.420013,11138628.005967
597,-29576729.093750,7048048.888661,0.000000,8006975.878423,8238989.020262,-1427888.928100,11138628.005967
598,-29575859.984375,7047943.137850,0.000000,8006975.878423,8238989.020262,-1376005.698035,11138628.005967
599,-29569333.531250,7047151.611901,0.000000,8006975.878423,8238989.020262,-7534639.842513,11138628.005967
600,-29560717.355469,7046113.660892,0.000000,8006975.878423,8238989.020262,1362927.560267,11138628.005967
601,-29557149.652344,7045686.214282,0.000000,8006975.878423,8238989.020262,1233359.177702,11138628.005967
602,-29552770.386719,7045163.406855,0.000000,8006975.878423,8238989.020262,2158217.380190,11138628.005967
603,-29549182.203125,7044736.579242,0.000000,8006975.878423,8238989.020262,-3752593.056797,11138628.005967
604,-29529736.433594,7042447.549255,0.000000,8006975.878423,8238989.020262,-2713662.515925,11138628.005967
605,-29528083.408203,7042254.844367,0.000000,8006975.878423,8238989.020262,-2408590.867920,11138628.005967
606,-29525196.992188,7041919.060415,0.000000,8006975.878423,8238989.020262,2103803.525197,11138628.005967
607,-29523865.331543,7041764.447718,0.000000,8006975.878423,8238989.020262,445042.067355,11138628.005967
608,-29523621.554688,7041736.164661,0.000000,8006975.878423,8238989.020262,746866.386705,11138628.005967
609,-29520872.126892,7041417.618846,0.000000,8006975.878423,8238989.020262,521912.328084,11138628.005967
610,-29518586.332031,7041153.409436,0.000000,8006975.878423,8238989.020262,-4807112.400504,11138628.005967
611,-29517522.742188,7041030.663736,0.000000,8006975.878423,8238989.020262,-927893.835070,11138628.005967
612,-29515656.398438,7040815.569429,0.000000,8006975.878423,8238989.020262,-52923.984757,11138628.005967
613,-29512370.089844,7040437.738540,0.000000,8006975.878423,8238989.020262,-5115067.321493,11138628.005967
614,-29506333.699219,7039746.762140,0.000000,8006975.878423,8238989.020262,-2047136.653529,11138628.005967
615,-29504097.189453,7039491.750255,0.000000,8006975.878423,8238989.020262,-4181278.250687,11138628.005967
616,-29494311.154297,7038382.272175,0.000000,8006975.878423,8238989.020262,-1699302.808715,11138628.005967
617,-29490624.582031,7037966.992580,0.000000,8006975.878423,8238989.020262,-504813.179531,11138628.005967
618,-29487793.582031,7037649.086246,0.000000,8006975.878423,8238989.020262,447701.122084,11138628.005967
619,-29481475.399658,7036942.708814,0.000000,8006975.878423,8238989.020262,6658016.222324,11138628.005967
620,-29474925.328125,7036214.957982,0.000000,8006975.878423,8238989.020262,-338992.953162,11138628.005967
621,-29466511.273438,7035286.909845,0.000000,8006975.878423,8238989.020262,580418.970340,11138628.005967
622,-29462658.101563,7034864.469414,0.000000,8006975.878423,8238989.020262,-291316.692555,11138628.005967
623,-29453155.656250,7033829.534409,0.000000,8006975.878423,8238989.020262,-4222098.661957,11138628.005967
624,-29450943.888672,7033590.046209,0.000000,8006975.878423,8238989.020262,-618975.117806,11138628.005967
625,-29450803.218750,7033574.832492,0.000000,8006975.878423,8238989.020262,575495.093135,11138628.005967
626,-29443594.847656,7032798.098929,0.000000,8006975.878423,8238989.020262,-891584.050763,11138628.005967
627,-29440536.113281,7032470.205780,0.000000,8006975.878423,8238989.020262,-3259324.602790,11138628.005967
628,-29439686.832031,7032379.343290,0.000000,8006975.878423,8238989.020262,-4928788.687497,11138628.005967
629,-29439504.652344,7032359.862506,0.000000,8006975.878423,8238989.020262,-340682.378425,11138628.005967
630,-29434119.521484,7031785.643697,0.000000,8006975.878423,8238989.020262,-3810908.702709,11138628.005967
631,-29417681.550781,7030052.274759,0.000000,8006975.878423,8238989.020262,124056.375836,11138628.005967
632,-29410831.004883,7029338.530981,0.000000,8006975.878423,8238989.020262,-606069.403882,11138628.005967
633,-29408744.093750,7029122.110640,0.000000,8006975.878423,8238989.020262,-6254448.446279,11138628.005967
634,-29405269.988281,7028762.880015,0.000000,8006975.878423,8238989.020262,-979387.463036,11138628.005967
635,-29401969.011719,7028422.763328,0.000000,8006975.878423,8238989.020262,-18523.667997,11138628.005967
636,-29401476.042969,7028372.071577,0.000000,8006975.878423,8238989.020262,-842991.196271,11138628.005967
637,-29401199.783203,7028343.675430,0.000000,8006975.878423,8238989.020262,-1922841.082329,11138628.005967
638,-29395419.058594,7027751.385199,0.000000,8006975.878423,8238989.020262,-1659376.167029,11138628.005967
639,-29389712.070313,7027170.204433,0.000000,8006975.878423,8238989.020262,-976902.683103,11138628.005967
640,-29380166.730469,7026206.034451,0.000000,8006975.878423,8238989.020262,313010.090931,11138628.005967
641,-29374312.922363,7025619.634522,0.000000,8006975.878423,8238989.020262,-190451.315585,11138628.005967
642,-29373050.308594,7025493.640898,0.000000,8006975.878423,8238989.020262,-2307142.804340,11138628.005967
643,-29369140.019531,7025104.538994,0.000000,8006975.878423,8238989.020262,-4187176.539902,11138628.005967
644,-29362357.023438,7024433.519169,0.000000,8006975.878423,8238989.020262,4638489.616653,11138628.005967
645,-29361167.218750,7024316.330643,0.000000,8006975.878423,8238989.020262,-1650289.022198,11138628.005967
646,-29361029.744141,7024302.800137,0.000000,8006975.878423,8238989.020262,-709722.654139,11138628.005967
647,-29357865.582031,7023991.944696,0.000000,8006975.878423,8238989.020262,1542851.642541,11138628.005967
648,-29355926.925781,7023802.023310,0.000000,8006975.878423,8238989.020262,-615203.943183,11138628.005967
649,-29355754.871094,7023785.187612,0.000000,8006975.878423,8238989.020262,-4292504.008031,11138628.005967
650,-29354542.140625,7023666.612110,0.000000,8006975.878423,8238989.020262,-408052.380668,11138628.005967
651,-29353522.031250,7023566.993967,0.000000,8006975.878423,8238989.020262,-1186424.397300,11138628.005967
652,-29349238.246094,7023149.897715,0.000000,8006975.878423,8238989.020262,2006664.756526,11138628.005967
653,-29339115.667969,7022172.222511,0.000000,8006975.878423,8238989.020262,2438919.824178,11138628.005967
654,-29337040.972656,7021973.216051,0.000000,8006975.878423,8238989.020262,-3528730.430353,11138628.005967
655,-29332665.636719,7021555.064165,0.000000,8006975.878423,8238989.020262,-5412951.115572,11138628.005967
656,-29332145.742188,7021505.516063,0.000000,8006975.878423,8238989.020262,1907444.849786,11138628.005967
657,-29331379.027344,7021432.498589,0.000000,8006975.878423,8238989.020262,1996348.739174,11138628.005967
658,-29325897.933594,7020912.372805,0.000000,8006975.878423,8238989.020262,1996924.549310,11138628.005967
659,-29322555.539063,7020596.801444,0.000000,8006975.878423,8238989.020262,-19064.327959,11138628.005967
660,-29321790.445313,7020524.736203,0.000000,8006975.878423,8238989.020262,-20026323.983082,11138628.005967
661,-29320790.130859,7020430.611240,0.000000,8006975.878423,8238989.020262,630267.309068,11138628.005967
662,-29317709.855469,7020141.455200,0.000000,8006975.878423,8238989.020262,3036586.817319,11138628.005967
663,-29310128.074219,7019434.124624,0.000000,8006975.878423,8238989.020262,-1840185.201492,11138628.005967
664,-29303232.791016,7018796.271166,0.000000,8006975.878423,8238989.020262,81788.505798,11138628.005967
665,-29292009.675781,7017769.135923,0.000000,8006975.878423,8238989.020262,-396623.767508,11138628.005967
666,-29281382.433594,7016809.178137,0.000000,8006975.878423,8238989.020262,838492.450075,11138628.005967
667,-29272864.410156,7016048.628772,0.000000,8006975.878423,8238989.020262,-1730672.390237,11138628.005967
668,-29271391.167969,7015917.889271,0.000000,8006975.878423,8238989.020262,795679.371494,11138628.005967
669,-29267928.316406,7015611.517897,0.000000,8006975.878423,8238989.020262,-578967.690828,11138628.005967
670,-29265942.007813,7015436.371648,0.000000,8006975.878423,8238989.020262,-1425840.979187,11138628.005967
671,-29265765.412109,7015420.820829,0.000000,8006975.878423,8238989.020262,-56395.992054,11138628.005967
672,-29257564.328125,7014702.387699,0.000000,8006975.878423,8238989.020262,1708532.998538,11138628.005967
673,-29251965.089844,7014216.094725,0.000000,8006975.878423,8238989.020262,2342743.189508,11138628.005967
674,-29249383.234375,7013993.012773,0.000000,8006975.878423,8238989.020262,575300.544396,11138628.005967
675,-29248300.208984,7013899.651796,0.000000,8006975.878423,8238989.020262,3457670.448873,11138628.005967
676,-29245133.550781,7013627.407579,0.000000,8006975.878423,8238989.020262,117143.563498,11138628.005967
677,-29238904.094727,7013095.041033,0.000000,8006975.878423,8238989.020262,-1538152.464498,11138628.005967
678,-29238172.593750,7013032.805071,0.000000,8006975.878423,8238989.020262,-3830712.804301,11138628.005967
679,-29236437.652344,7012885.430059,0.000000,8006975.878423,8238989.020262,260676.428581,11138628.005967
680,-29235948.351563,7012843.925668,0.000000,8006975.878423,8238989.020262,899887.428167,11138628.005967
681,-29235137.328125,7012775.189055,0.000000,8006975.878423,8238989.020262,-1282936.196045,11138628.005967
682,-29231385.337891,7012458.131100,0.000000,8006975.878423,8238989.020262,-2611840.313574,11138628.005967
683,-29221805.882813,7011655.599241,0.000000,8006975.878423,8238989.020262,-4368388.216343,11138628.005967
684,-29217113.636719,7011266.155517,0.000000,8006975.878423,8238989.020262,5056261.794382,11138628.005967
685,-29208486.144531,7010556.371761,0.000000,8006975.878423,8238989.020262,1255967.463880,11138628.005967
686,-29200434.064453,7009901.262451,0.000000,8006975.878423,8238989.020262,279988.460860,11138628.005967
687,-29197610.640625,7009673.228912,0.000000,8006975.878423,8238989.020262,-3276714.221753,11138628.005967
688,-29196769.628906,7009605.473066,0.000000,8006975.878423,8238989.020262,1384896.007431,11138628.005967
689,-29196039.392578,7009546.704497,0.000000,8006975.878423,8238989.020262,12831.580694,11138628.005967
690,-29194569.664063,7009428.599131,0.000000,8006975.878423,8238989.020262,-1717688.846852,11138628.005967
691,-29190247.244141,7009082.623501,0.000000,8006975.878423,8238989.020262,-1366459.656215,11138628.005967
692,-29187803.234375,7008887.903555,0.000000,8006975.878423,8238989.020262,-601049.304780,11138628.005967
693,-29181424.265625,7008382.752525,0.000000,8006975.878423,8238989.020262,3524091.353669,11138628.005967
694,-29179686.278320,7008245.892342,0.000000,8006975.878423,8238989.020262,2526641.735747,11138628.005967
695,-29179355.980469,7008219.919935,0.000000,8006975.878423,8238989.020262,903496.900579,11138628.005967
696,-29175124.695313,7007888.255339,0.000000,8006975.878423,8238989.020262,742382.659141,11138628.005967
697,-29169890.632813,7007480.698119,0.000000,8006975.878423,8238989.020262,363296.715275,11138628.005967
698,-29166050.625488,7007183.596432,0.000000,8006975.878423,8238989.020262,998977.534046,11138628.005967
699,-29165418.702148,7007134.859031,0.000000,8006975.878423,8238989.020262,9771750.084838,11138628.005967
700,-29158057.472656,7006570.339135,0.000000,8006975.878423,8238989.020262,744815.532357,11138628.005967
701,-29154410.382813,7006292.846587,0.000000,8006975.878423,8238989.020262,-3497259.943319,11138628.005967
702,-29139721.041992,7005189.932829,0.000000,8006975.878423,8238989.020262,-587316.883165,11138628.005967
703,-29138791.439941,7005120.930612,0.000000,8006975.878423,8238989.020262,638894.256925,11138628.005967
704,-29132977.902344,7004691.551283,0.000000,8006975.878423,8238989.020262,-1726881.849733,11138628.005967
705,-29123380.359375,7003990.789829,0.000000,8006975.878423,8238989.020262,398134.343841,11138628.005967
706,-29120475.382813,7003780.673024,0.000000,8006975.878423,8238989.020262,-1353866.738052,11138628.005967
707,-29115189.738281,7003400.734072,0.000000,8006975.878423,8238989.020262,975873.787849,11138628.005967
708,-29100424.765625,7002355.629126,0.000000,8006975.878423,8238989.020262,-269804.400657,11138628.005967
709,-29096522.828125,7002083.431069,0.000000,8006975.878423,8238989.020262,227283.432054,11138628.005967
710,-29095932.105469,7002042.367895,0.000000,8006975.878423,8238989.020262,-302127.622019,11138628.005967
711,-29093472.171875,7001871.780777,0.000000,8006975.878423,8238989.020262,-440996.037758,11138628.005967
712,-29092540.796875,7001807.366585,0.000000,8006975.878423,8238989.020262,-1169853.927795,11138628.005967
