#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
31,-38556778.968750,11245021.333596,0.000000,7960993.842271,8187161.879957,13560865.696144,11049379.189569
32,-38509030.132813,11212217.846408,0.000000,7960993.842271,8187161.879957,3238466.244978,11049379.189569
33,-38052857.957031,10901908.374019,0.000000,7960993.842271,8187161.879957,-10262426.269185,11049379.189569
34,-37781124.054688,10719843.778566,0.000000,7960993.842271,8187161.879957,870967.690052,11049379.189569
35,-37463367.513672,10509753.379737,0.000000,7960993.842271,8187161.879957,10899158.398031,11049379.189569
36,-37438884.972656,10493696.876644,0.000000,7960993.842271,8187161.879957,824490.777219,11049379.189569
37,-37326026.433594,10419928.784055,0.000000,7960993.842271,8187161.879957,-2120003.536756,11049379.189569
38,-37169012.652344,10317991.256252,0.000000,7960993.842271,8187161.879957,-8692284.580341,11049379.189569
39,-37133974.101563,10295355.289212,0.000000,7960993.842271,8187161.879957,9727189.526992,11049379.189569
40,-36986847.460938,10200762.646390,0.000000,7960993.842271,8187161.879957,274913.167730,11049379.189569
41,-36975271.582031,10193351.739713,0.000000,7960993.842271,8187161.879957,959924.434628,11049379.189569
42,-36935813.843750,10168125.881276,0.000000,7960993.842271,8187161.879957,1930546.596417,11049379.189569
43,-36926709.996094,10162313.401890,0.000000,7960993.842271,8187161.879957,3119837.799040,11049379.189569
44,-36876416.851563,10130255.607302,0.000000,7960993.842271,8187161.879957,214669.358592,11049379.189569
45,-36726804.281250,10035423.047944,0.000000,7960993.842271,8187161.879957,3124009.955772,11049379.189569
46,-36692358.891602,10013704.418345,0.000000,7960993.842271,8187161.879957,3890572.951193,11049379.189569
47,-36686750.492188,10010172.304046,0.000000,7960993.842271,8187161.879957,816674.142863,11049379.189569
48,-36600868.414063,9956229.656331,0.000000,7960993.842271,8187161.879957,2419240.179065,11049379.189569
49,-36518688.152344,9904869.861797,0.000000,7960993.842271,8187161.879957,-958107.226055,11049379.189569
50,-36449214.887695,9861651.069061,0.000000,7960993.842271,8187161.879957,8127819.267550,11049379.189569
51,-36443246.632813,9857946.876546,0.000000,7960993.842271,8187161.879957,2621664.615627,11049379.189569
52,-36419604.898438,9843287.129327,0.000000,7960993.842271,8187161.879957,-2346472.498025,11049379.189569
53,-36408009.949219,9836105.228269,0.000000,7960993.842271,8187161.879957,4243848.521085,11049379.189569
54,-36384549.556641,9821589.813982,0.000000,7960993.842271,8187161.879957,-1842344.908003,11049379.189569
55,-36341069.457031,9794744.469313,0.000000,7960993.842271,8187161.879957,936919.815523,11049379.189569
56,-36273036.882813,9752888.968279,0.000000,7960993.842271,8187161.879957,3378695.646321,11049379.189569
57,-36163243.394531,9685729.733186,0.000000,7960993.842271,8187161.879957,-1052517.703328,11049379.189569
58,-36151485.281250,9678566.246458,0.000000,7960993.842271,8187161.879957,1453930.629392,11049379.189569
59,-35956947.882813,9560871.588055,0.000000,7960993.842271,8187161.879957,1196226.671172,11049379.189569
60,-35884619.843750,9517517.045758,0.000000,7960993.842271,8187161.879957,-11626658.512138,11049379.189569
61,-35831830.367188,9486015.174809,0.000000,7960993.842271,8187161.879957,-2413463.795087,11049379.189569
62,-35826147.289063,9482630.974945,0.000000,7960993.842271,8187161.879957,-8480030.964894,11049379.189569
63,-35780523.119141,9455513.067357,0.000000,7960993.842271,8187161.879957,738406.364233,11049379.189569
64,-35691130.121094,9402643.747934,0.000000,7960993.842271,8187161.879957,-561141.798225,11049379.189569
65,-35640835.859375,9373053.731357,0.000000,7960993.842271,8187161.879957,-1033506.287572,11049379.189569
66,-35636205.539063,9370335.211725,0.000000,7960993.842271,8187161.879957,-3627707.582933,11049379.189569
67,-35590518.750000,9343563.522879,0.000000,7960993.842271,8187161.879957,-2744288.356865,11049379.189569
68,-35551102.140625,9320541.778189,0.000000,7960993.842271,8187161.879957,1973770.310072,11049379.189569
69,-35549285.523438,9319482.461206,0.000000,7960993.842271,8187161.879957,3891225.933709,11049379.189569
70,-35486147.750000,9282758.867343,0.000000,7960993.842271,8187161.879957,5909735.121291,11049379.189569
71,-35422409.988281,9245872.538206,0.000000,7960993.842271,8187161.879957,-4121140.473483,11049379.189569
72,-35379075.203125,9220901.826754,0.000000,7960993.842271,8187161.879957,4704322.400231,11049379.189569
73,-35341642.019531,9199402.794999,0.000000,7960993.842271,8187161.879957,-1536180.327620,11049379.189569
74,-35335135.468750,9195672.633859,0.000000,7960993.842271,8187161.879957,4549599.835149,11049379.189569
75,-35243146.339844,9143151.686550,0.000000,7960993.842271,8187161.879957,2954769.547258,11049379.189569
76,-35242183.671875,9142604.198247,0.000000,7960993.842271,8187161.879957,-3019118.052559,11049379.189569
77,-35202227.046875,9119919.583030,0.000000,7960993.842271,8187161.879957,-635466.242448,11049379.189569
