#TradeId,ResultId,ResultType,ResultValue
CallableBondTrade,lgmCalibrationModelVols[22],double,0.007308234382
CallableBondTrade,lgmCalibrationModelVols[23],double,0.007350762540
CallableBondTrade,lgmCalibrationModelVols[24],double,0.007388048792
CallableBondTrade,lgmCalibrationModelVols[25],double,0.007429823985
CallableBondTrade,lgmCalibrationModelVols[26],double,0.007476084359
CallableBondTrade,lgmCalibrationModelVols[27],double,0.007523500000
CallableBondTrade,lgmCalibrationModelVols[28],double,0.007530974429
CallableBondTrade,lgmCalibrationModelVols[29],double,0.007543765297
CallableBondTrade,lgmCalibrationModelVols[30],double,0.007556147945
CallableBondTrade,lgmCalibrationModelVols[31],double,0.007568530594
CallableBondTrade,lgmCalibrationTimes[0],double,0.246575342466
CallableBondTrade,lgmCalibrationTimes[1],double,0.498630136986
CallableBondTrade,lgmCalibrationTimes[2],double,0.756164383562
CallableBondTrade,lgmCalibrationTimes[3],double,1.005479452055
CallableBondTrade,lgmCalibrationTimes[4],double,1.246575342466
CallableBondTrade,lgmCalibrationTimes[5],double,1.504109589041
CallableBondTrade,lgmCalibrationTimes[6],double,1.753424657534
CallableBondTrade,lgmCalibrationTimes[7],double,2.002739726027
CallableBondTrade,lgmCalibrationTimes[8],double,2.252054794521
CallableBondTrade,lgmCalibrationTimes[9],double,2.501369863014
CallableBondTrade,lgmCalibrationTimes[10],double,2.750684931507
CallableBondTrade,lgmCalibrationTimes[11],double,3.002739726027
CallableBondTrade,lgmCalibrationTimes[12],double,3.249315068493
CallableBondTrade,lgmCalibrationTimes[13],double,3.498630136986
CallableBondTrade,lgmCalibrationTimes[14],double,3.750684931507
CallableBondTrade,lgmCalibrationTimes[15],double,4.002739726027
CallableBondTrade,lgmCalibrationTimes[16],double,4.249315068493
CallableBondTrade,lgmCalibrationTimes[17],double,4.501369863014
CallableBondTrade,lgmCalibrationTimes[18],double,4.753424657534
CallableBondTrade,lgmCalibrationTimes[19],double,5.005479452055
CallableBondTrade,lgmCalibrationTimes[20],double,5.249315068493
CallableBondTrade,lgmCalibrationTimes[21],double,5.501369863014
CallableBondTrade,lgmCalibrationTimes[22],double,5.753424657534
CallableBondTrade,lgmCalibrationTimes[23],double,6.010958904110
CallableBondTrade,lgmCalibrationTimes[24],double,6.249315068493
CallableBondTrade,lgmCalibrationTimes[25],double,6.501369863014
CallableBondTrade,lgmCalibrationTimes[26],double,6.758904109589
CallableBondTrade,lgmCalibrationTimes[27],double,7.008219178082
CallableBondTrade,lgmCalibrationTimes[28],double,7.249315068493
CallableBondTrade,lgmCalibrationTimes[29],double,7.506849315068
CallableBondTrade,lgmCalibrationTimes[30],double,7.756164383562
CallableBondTrade,lgmCalibrationTimes[31],double,8.005479452055
CallableBondTrade,strippedBondNpv,double,1.118584997843
CallableBondTrade,strippedBondSettlementValue,double,1.118578087457
PutCallBondTrade,PricingConfigEngine,string,Grid
PutCallBondTrade,PricingConfigModel,string,LGM
PutCallBondTrade,PricingConfigProductType,string,CallableBond
PutCallBondTrade,isdaAssetClass,string,Credit
PutCallBondTrade,isdaBaseProduct,string,
PutCallBondTrade,isdaSubProduct,string,
PutCallBondTrade,isdaTransaction,string,
PutCallBondTrade,callPutValue,double,-0.163332889185
PutCallBondTrade,cashFlowResults[0],cashflows,0.025000000000  @ 2016-02-25
PutCallBondTrade,cashFlowResults[1],cashflows,0.025000000000  @ 2017-02-27
PutCallBondTrade,cashFlowResults[2],cashflows,0.025000000000  @ 2018-02-26
PutCallBondTrade,cashFlowResults[3],cashflows,0.025000000000  @ 2019-02-25
PutCallBondTrade,cashFlowResults[4],cashflows,0.025000000000  @ 2020-02-25
PutCallBondTrade,cashFlowResults[5],cashflows,0.025000000000  @ 2021-02-25
PutCallBondTrade,cashFlowResults[6],cashflows,0.025000000000  @ 2022-02-25
PutCallBondTrade,cashFlowResults[7],cashflows,0.025000000000  @ 2023-02-27
PutCallBondTrade,cashFlowResults[8],cashflows,0.025000000000  @ 2024-02-26
PutCallBondTrade,cashFlowResults[9],cashflows,1.000000000000  @ 2024-02-26
PutCallBondTrade,event_0000!,string,|time        |date        |notional    |accrual     |flow        |call        |put         |refDsc      |survProb    |secSprdDsc  |effDsc      |
PutCallBondTrade,event_00000,string,|0           |2016-02-05  |1           |0.0236301   |            |            |            |1           |1           |1           |1           |
PutCallBondTrade,event_00001,string,|0.0547945   |2016-02-25  |1           |0           |0.025       |            |            |1.00002     |0.999452    |1           |0.999696    |
PutCallBondTrade,event_00002,string,|1.06301     |2017-02-27  |1           |0           |0.025       |            |            |1.00166     |0.989426    |1           |0.995287    |
PutCallBondTrade,event_00003,string,|2.06027     |2018-02-26  |1           |0           |0.025       |            |            |1.00367     |0.979608    |1           |0.99134     |
PutCallBondTrade,event_00004,string,|3.05753     |2019-02-25  |1           |0           |0.025       |            |            |1.00439     |0.969887    |1           |0.986132    |
PutCallBondTrade,event_00005,string,|4.05753     |2020-02-25  |1           |0           |0.025       |            |            |1.00301     |0.960237    |1           |0.978883    |
PutCallBondTrade,event_00006,string,|4.72329     |2020-10-25  |1           |0.0165984   |            |@1          |@1.2        |1.00058     |0.953865    |1           |0.972623    |
PutCallBondTrade,event_00007,string,|5.06027     |2021-02-25  |1           |0           |0.025       |@1          |@1.2        |0.99924     |0.950656    |1           |0.969357    |
PutCallBondTrade,event_00008,string,|5.72329     |2021-10-25  |1           |0.0165753   |            |@0.5        |@1          |0.995084    |0.944374    |1           |0.961493    |
PutCallBondTrade,event_00009,string,|6.06027     |2022-02-25  |1           |0           |0.025       |@0.5        |@1          |0.992866    |0.941197    |1           |0.957412    |
PutCallBondTrade,event_00010,string,|6.72329     |2022-10-25  |1           |0.016485    |            |@1          |@1          |0.987045    |0.934977    |1           |0.94802     |
PutCallBondTrade,event_00011,string,|7.06575     |2023-02-27  |1           |0           |0.025       |            |            |0.983839    |0.931781    |1           |0.943002    |
PutCallBondTrade,event_00012,string,|8.06301     |2024-02-26  |1           |0           |1.025       |            |            |0.970973    |0.922535    |1           |0.925117    |
PutCallBondTrade,instMultiplier,double,100000000.000000000000
PutCallBondTrade,lgmCalibrationBasketAnnuities[0],double,7.821355003233
PutCallBondTrade,lgmCalibrationBasketAnnuities[1],double,7.570522682766
PutCallBondTrade,lgmCalibrationBasketAnnuities[2],double,7.319745857930
PutCallBondTrade,lgmCalibrationBasketAnnuities[3],double,7.071944237847
PutCallBondTrade,lgmCalibrationBasketAnnuities[4],double,6.817137942285
PutCallBondTrade,lgmCalibrationBasketAnnuities[5],double,6.565435515299
PutCallBondTrade,lgmCalibrationBasketAnnuities[6],double,6.316544941445
PutCallBondTrade,lgmCalibrationBasketAnnuities[7],double,6.067666191197
PutCallBondTrade,lgmCalibrationBasketAnnuities[8],double,5.809452490612
PutCallBondTrade,lgmCalibrationBasketAnnuities[9],double,5.559956018838
PutCallBondTrade,lgmCalibrationBasketAnnuities[10],double,5.310471029845
PutCallBondTrade,lgmCalibrationBasketAnnuities[11],double,5.058177855411
PutCallBondTrade,lgmCalibrationBasketAnnuities[12],double,4.802580670278
PutCallBondTrade,lgmCalibrationBasketAnnuities[13],double,4.552920582469
PutCallBondTrade,lgmCalibrationBasketAnnuities[14],double,4.300472512755
PutCallBondTrade,lgmCalibrationBasketAnnuities[15],double,4.048015453527
PutCallBondTrade,lgmCalibrationBasketAnnuities[16],double,3.795499004682
PutCallBondTrade,lgmCalibrationBasketAnnuities[17],double,3.543353824032
PutCallBondTrade,lgmCalibrationBasketAnnuities[18],double,3.285595733037
PutCallBondTrade,lgmCalibrationBasketAnnuities[19],double,3.033461224445
PutCallBondTrade,lgmCalibrationBasketAnnuities[20],double,2.787714438422
PutCallBondTrade,lgmCalibrationBasketAnnuities[21],double,2.531212027927
PutCallBondTrade,lgmCalibrationBasketAnnuities[22],double,2.280292457481
PutCallBondTrade,lgmCalibrationBasketAnnuities[23],double,2.029382994820
PutCallBondTrade,lgmCalibrationBasketAnnuities[24],double,1.779935751033
PutCallBondTrade,lgmCalibrationBasketAnnuities[25],double,1.530945810591
PutCallBondTrade,lgmCalibrationBasketAnnuities[26],double,1.281962246962
PutCallBondTrade,lgmCalibrationBasketAnnuities[27],double,1.035750818186
PutCallBondTrade,lgmCalibrationBasketAnnuities[28],double,0.785972904500
PutCallBondTrade,lgmCalibrationBasketAnnuities[29],double,0.539500565110
PutCallBondTrade,lgmCalibrationBasketAnnuities[30],double,0.295766807268
PutCallBondTrade,lgmCalibrationBasketAnnuities[31],double,0.082130181928
PutCallBondTrade,lgmCalibrationBasketAtmForwards[0],double,0.005262056138
PutCallBondTrade,lgmCalibrationBasketAtmForwards[1],double,0.005428508806
PutCallBondTrade,lgmCalibrationBasketAtmForwards[2],double,0.005638281285
PutCallBondTrade,lgmCalibrationBasketAtmForwards[3],double,0.005861141938
PutCallBondTrade,lgmCalibrationBasketAtmForwards[4],double,0.006105257029
PutCallBondTrade,lgmCalibrationBasketAtmForwards[5],double,0.006366915797
PutCallBondTrade,lgmCalibrationBasketAtmForwards[6],double,0.006645162050
PutCallBondTrade,lgmCalibrationBasketAtmForwards[7],double,0.006947307305
PutCallBondTrade,lgmCalibrationBasketAtmForwards[8],double,0.007236853553
PutCallBondTrade,lgmCalibrationBasketAtmForwards[9],double,0.007541437063
PutCallBondTrade,lgmCalibrationBasketAtmForwards[10],double,0.007873441721
PutCallBondTrade,lgmCalibrationBasketAtmForwards[11],double,0.008243693070
PutCallBondTrade,lgmCalibrationBasketAtmForwards[12],double,0.008532627944
PutCallBondTrade,lgmCalibrationBasketAtmForwards[13],double,0.008835722037
PutCallBondTrade,lgmCalibrationBasketAtmForwards[14],double,0.009176684405
PutCallBondTrade,lgmCalibrationBasketAtmForwards[15],double,0.009561532596
PutCallBondTrade,lgmCalibrationBasketAtmForwards[16],double,0.009868232467
PutCallBondTrade,lgmCalibrationBasketAtmForwards[17],double,0.010206297192
PutCallBondTrade,lgmCalibrationBasketAtmForwards[18],double,0.010604266616
PutCallBondTrade,lgmCalibrationBasketAtmForwards[19],double,0.011060617312
PutCallBondTrade,lgmCalibrationBasketAtmForwards[20],double,0.011248382022
PutCallBondTrade,lgmCalibrationBasketAtmForwards[21],double,0.011454382920
PutCallBondTrade,lgmCalibrationBasketAtmForwards[22],double,0.011699520477
PutCallBondTrade,lgmCalibrationBasketAtmForwards[23],double,0.012008846439
PutCallBondTrade,lgmCalibrationBasketAtmForwards[24],double,0.012438330226
PutCallBondTrade,lgmCalibrationBasketAtmForwards[25],double,0.012959592671
PutCallBondTrade,lgmCalibrationBasketAtmForwards[26],double,0.012426651941
PutCallBondTrade,lgmCalibrationBasketAtmForwards[27],double,0.013251093231
PutCallBondTrade,lgmCalibrationBasketAtmForwards[28],double,0.013341379690
PutCallBondTrade,lgmCalibrationBasketAtmForwards[29],double,0.013292247781
PutCallBondTrade,lgmCalibrationBasketAtmForwards[30],double,0.013188309502
PutCallBondTrade,lgmCalibrationBasketAtmForwards[31],double,0.011829917365
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[0],double,0.246575342466
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[1],double,0.498630136986
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[2],double,0.756164383562
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[3],double,1.005479452055
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[4],double,1.246575342466
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[5],double,1.504109589041
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[6],double,1.753424657534
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[7],double,2.002739726027
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[8],double,2.252054794521
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[9],double,2.501369863014
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[10],double,2.750684931507
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[11],double,3.002739726027
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[12],double,3.249315068493
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[13],double,3.498630136986
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[14],double,3.750684931507
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[15],double,4.002739726027
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[16],double,4.249315068493
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[17],double,4.501369863014
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[18],double,4.753424657534
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[19],double,5.005479452055
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[20],double,5.249315068493
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[21],double,5.501369863014
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[22],double,5.753424657534
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[23],double,6.010958904110
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[24],double,6.249315068493
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[25],double,6.501369863014
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[26],double,6.758904109589
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[27],double,7.008219178082
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[28],double,7.249315068493
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[29],double,7.506849315068
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[30],double,7.756164383562
PutCallBondTrade,lgmCalibrationBasketExpiryTimes[31],double,8.005479452055
PutCallBondTrade,lgmCalibrationBasketStrikes[0],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[1],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[2],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[3],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[4],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[5],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[6],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[7],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[8],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[9],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[10],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[11],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[12],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[13],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[14],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[15],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[16],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[17],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[18],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[19],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[20],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[21],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[22],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[23],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[24],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[25],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[26],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[27],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[28],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[29],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[30],double,
PutCallBondTrade,lgmCalibrationBasketStrikes[31],double,
PutCallBondTrade,lgmCalibrationBasketSwapLengths[0],double,7.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[1],double,7.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[2],double,7.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[3],double,7.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[4],double,6.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[5],double,6.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[6],double,6.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[7],double,6.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[8],double,5.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[9],double,5.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[10],double,5.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[11],double,5.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[12],double,4.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[13],double,4.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[14],double,4.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[15],double,4.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[16],double,3.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[17],double,3.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[18],double,3.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[19],double,3.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[20],double,2.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[21],double,2.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[22],double,2.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[23],double,2.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[24],double,1.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[25],double,1.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[26],double,1.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[27],double,1.083333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[28],double,0.833333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[29],double,0.583333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[30],double,0.333333333333
PutCallBondTrade,lgmCalibrationBasketSwapLengths[31],double,0.083333333333
PutCallBondTrade,lgmCalibrationBasketVegas[0],double,1.549411898773
PutCallBondTrade,lgmCalibrationBasketVegas[1],double,2.132677526978
PutCallBondTrade,lgmCalibrationBasketVegas[2],double,2.539300962075
PutCallBondTrade,lgmCalibrationBasketVegas[3],double,2.829016583919
PutCallBondTrade,lgmCalibrationBasketVegas[4],double,3.036486913753
PutCallBondTrade,lgmCalibrationBasketVegas[5],double,3.212279646300
PutCallBondTrade,lgmCalibrationBasketVegas[6],double,3.336823312539
PutCallBondTrade,lgmCalibrationBasketVegas[7],double,3.425657994734
PutCallBondTrade,lgmCalibrationBasketVegas[8],double,3.478041396545
PutCallBondTrade,lgmCalibrationBasketVegas[9],double,3.508087188010
PutCallBondTrade,lgmCalibrationBasketVegas[10],double,3.513690738986
PutCallBondTrade,lgmCalibrationBasketVegas[11],double,3.496737302972
PutCallBondTrade,lgmCalibrationBasketVegas[12],double,3.453668477287
PutCallBondTrade,lgmCalibrationBasketVegas[13],double,3.397419358835
PutCallBondTrade,lgmCalibrationBasketVegas[14],double,3.322626571031
PutCallBondTrade,lgmCalibrationBasketVegas[15],double,3.230954955605
PutCallBondTrade,lgmCalibrationBasketVegas[16],double,3.121320856983
PutCallBondTrade,lgmCalibrationBasketVegas[17],double,2.999141363633
PutCallBondTrade,lgmCalibrationBasketVegas[18],double,2.857771488201
PutCallBondTrade,lgmCalibrationBasketVegas[19],double,2.707518016228
PutCallBondTrade,lgmCalibrationBasketVegas[20],double,2.548060118141
PutCallBondTrade,lgmCalibrationBasketVegas[21],double,2.368503404664
PutCallBondTrade,lgmCalibrationBasketVegas[22],double,2.182045647948
PutCallBondTrade,lgmCalibrationBasketVegas[23],double,1.984933503014
PutCallBondTrade,lgmCalibrationBasketVegas[24],double,1.775131793222
PutCallBondTrade,lgmCalibrationBasketVegas[25],double,1.557300135441
PutCallBondTrade,lgmCalibrationBasketVegas[26],double,1.329607462623
PutCallBondTrade,lgmCalibrationBasketVegas[27],double,1.093878757598
PutCallBondTrade,lgmCalibrationBasketVegas[28],double,0.844240394402
PutCallBondTrade,lgmCalibrationBasketVegas[29],double,0.589699580639
PutCallBondTrade,lgmCalibrationBasketVegas[30],double,0.328611684406
PutCallBondTrade,lgmCalibrationBasketVegas[31],double,0.092705718511
PutCallBondTrade,lgmCalibrationBasketVols[0],double,0.006052333333
PutCallBondTrade,lgmCalibrationBasketVols[1],double,0.006113277778
PutCallBondTrade,lgmCalibrationBasketVols[2],double,0.006131645646
PutCallBondTrade,lgmCalibrationBasketVols[3],double,0.006146750000
PutCallBondTrade,lgmCalibrationBasketVols[4],double,0.006163266484
PutCallBondTrade,lgmCalibrationBasketVols[5],double,0.006191020833
PutCallBondTrade,lgmCalibrationBasketVols[6],double,0.006230416667
PutCallBondTrade,lgmCalibrationBasketVols[7],double,0.006285250000
PutCallBondTrade,lgmCalibrationBasketVols[8],double,0.006361956164
PutCallBondTrade,lgmCalibrationBasketVols[9],double,0.006450255479
PutCallBondTrade,lgmCalibrationBasketVols[10],double,0.006550147945
PutCallBondTrade,lgmCalibrationBasketVols[11],double,0.006663500000
PutCallBondTrade,lgmCalibrationBasketVols[12],double,0.006726566210
PutCallBondTrade,lgmCalibrationBasketVols[13],double,0.006799654566
PutCallBondTrade,lgmCalibrationBasketVols[14],double,0.006884264840
PutCallBondTrade,lgmCalibrationBasketVols[15],double,0.006979083333
PutCallBondTrade,lgmCalibrationBasketVols[16],double,0.007021540984
PutCallBondTrade,lgmCalibrationBasketVols[17],double,0.007072294171
PutCallBondTrade,lgmCalibrationBasketVols[18],double,0.007132724954
PutCallBondTrade,lgmCalibrationBasketVols[19],double,0.007202833333
PutCallBondTrade,lgmCalibrationBasketVols[20],double,0.007232829685
PutCallBondTrade,lgmCalibrationBasketVols[21],double,0.007269336411
PutCallBondTrade,lgmCalibrationBasketVols[22],double,0.007308234382
PutCallBondTrade,lgmCalibrationBasketVols[23],double,0.007350762540
PutCallBondTrade,lgmCalibrationBasketVols[24],double,0.007388048792
PutCallBondTrade,lgmCalibrationBasketVols[25],double,0.007429823985
PutCallBondTrade,lgmCalibrationBasketVols[26],double,0.007476084359
PutCallBondTrade,lgmCalibrationBasketVols[27],double,0.007523500000
PutCallBondTrade,lgmCalibrationBasketVols[28],double,0.007530974429
PutCallBondTrade,lgmCalibrationBasketVols[29],double,0.007543765297
PutCallBondTrade,lgmCalibrationBasketVols[30],double,0.007556147945
PutCallBondTrade,lgmCalibrationBasketVols[31],double,0.007568530594
PutCallBondTrade,lgmCalibrationError,double,0.000000000000
PutCallBondTrade,lgmCalibrationMarketValues[0],double,0.009377557282
PutCallBondTrade,lgmCalibrationMarketValues[1],double,0.013037650133
PutCallBondTrade,lgmCalibrationMarketValues[2],double,0.015570093687
PutCallBondTrade,lgmCalibrationMarketValues[3],double,0.017389257687
PutCallBondTrade,lgmCalibrationMarketValues[4],double,0.018714678023
PutCallBondTrade,lgmCalibrationMarketValues[5],double,0.019887290213
PutCallBondTrade,lgmCalibrationMarketValues[6],double,0.020789799580
PutCallBondTrade,lgmCalibrationMarketValues[7],double,0.021531116911
PutCallBondTrade,lgmCalibrationMarketValues[8],double,0.022127146903
PutCallBondTrade,lgmCalibrationMarketValues[9],double,0.022628058607
PutCallBondTrade,lgmCalibrationMarketValues[10],double,0.023015194174
PutCallBondTrade,lgmCalibrationMarketValues[11],double,0.023300509018
PutCallBondTrade,lgmCalibrationMarketValues[12],double,0.023231329680
PutCallBondTrade,lgmCalibrationMarketValues[13],double,0.023101278057
PutCallBondTrade,lgmCalibrationMarketValues[14],double,0.022873841280
PutCallBondTrade,lgmCalibrationMarketValues[15],double,0.022549103881
PutCallBondTrade,lgmCalibrationMarketValues[16],double,0.021916482320
PutCallBondTrade,lgmCalibrationMarketValues[17],double,0.021210809985
PutCallBondTrade,lgmCalibrationMarketValues[18],double,0.020383698008
PutCallBondTrade,lgmCalibrationMarketValues[19],double,0.019501801018
PutCallBondTrade,lgmCalibrationMarketValues[20],double,0.018429684863
PutCallBondTrade,lgmCalibrationMarketValues[21],double,0.017217448040
PutCallBondTrade,lgmCalibrationMarketValues[22],double,0.015946901028
PutCallBondTrade,lgmCalibrationMarketValues[23],double,0.014590774838
PutCallBondTrade,lgmCalibrationMarketValues[24],double,0.013114760300
PutCallBondTrade,lgmCalibrationMarketValues[25],double,0.011570465899
PutCallBondTrade,lgmCalibrationMarketValues[26],double,0.009940257555
PutCallBondTrade,lgmCalibrationMarketValues[27],double,0.008229796833
PutCallBondTrade,lgmCalibrationMarketValues[28],double,0.006357952822
PutCallBondTrade,lgmCalibrationMarketValues[29],double,0.004448555232
PutCallBondTrade,lgmCalibrationMarketValues[30],double,0.002483038504
PutCallBondTrade,lgmCalibrationMarketValues[31],double,0.000701646067
PutCallBondTrade,lgmCalibrationMarketVols[0],double,0.006052333333
PutCallBondTrade,lgmCalibrationMarketVols[1],double,0.006113277778
PutCallBondTrade,lgmCalibrationMarketVols[2],double,0.006131645646
PutCallBondTrade,lgmCalibrationMarketVols[3],double,0.006146750000
PutCallBondTrade,lgmCalibrationMarketVols[4],double,0.006163266484
PutCallBondTrade,lgmCalibrationMarketVols[5],double,0.006191020833
PutCallBondTrade,lgmCalibrationMarketVols[6],double,0.006230416667
PutCallBondTrade,lgmCalibrationMarketVols[7],double,0.006285250000
PutCallBondTrade,lgmCalibrationMarketVols[8],double,0.006361956164
PutCallBondTrade,lgmCalibrationMarketVols[9],double,0.006450255479
PutCallBondTrade,lgmCalibrationMarketVols[10],double,0.006550147945
PutCallBondTrade,lgmCalibrationMarketVols[11],double,0.006663500000
PutCallBondTrade,lgmCalibrationMarketVols[12],double,0.006726566210
PutCallBondTrade,lgmCalibrationMarketVols[13],double,0.006799654566
PutCallBondTrade,lgmCalibrationMarketVols[14],double,0.006884264840
PutCallBondTrade,lgmCalibrationMarketVols[15],double,0.006979083333
PutCallBondTrade,lgmCalibrationMarketVols[16],double,0.007021540984
PutCallBondTrade,lgmCalibrationMarketVols[17],double,0.007072294171
PutCallBondTrade,lgmCalibrationMarketVols[18],double,0.007132724954
PutCallBondTrade,lgmCalibrationMarketVols[19],double,0.007202833333
PutCallBondTrade,lgmCalibrationMarketVols[20],double,0.007232829685
PutCallBondTrade,lgmCalibrationMarketVols[21],double,0.007269336411
PutCallBondTrade,lgmCalibrationMarketVols[22],double,0.007308234382
PutCallBondTrade,lgmCalibrationMarketVols[23],double,0.007350762540
PutCallBondTrade,lgmCalibrationMarketVols[24],double,0.007388048792
PutCallBondTrade,lgmCalibrationMarketVols[25],double,0.007429823985
PutCallBondTrade,lgmCalibrationMarketVols[26],double,0.007476084359
PutCallBondTrade,lgmCalibrationMarketVols[27],double,0.007523500000
PutCallBondTrade,lgmCalibrationMarketVols[28],double,0.007530974429
PutCallBondTrade,lgmCalibrationMarketVols[29],double,0.007543765297
PutCallBondTrade,lgmCalibrationMarketVols[30],double,0.007556147945
PutCallBondTrade,lgmCalibrationMarketVols[31],double,0.007568530594
PutCallBondTrade,lgmCalibrationModelAlphas[0],double,0.006890625125
PutCallBondTrade,lgmCalibrationModelAlphas[1],double,0.007077993121
PutCallBondTrade,lgmCalibrationModelAlphas[2],double,0.007120792168
PutCallBondTrade,lgmCalibrationModelAlphas[3],double,0.007202120437
PutCallBondTrade,lgmCalibrationModelAlphas[4],double,0.007248812509
PutCallBondTrade,lgmCalibrationModelAlphas[5],double,0.007432060701
PutCallBondTrade,lgmCalibrationModelAlphas[6],double,0.007644331777
PutCallBondTrade,lgmCalibrationModelAlphas[7],double,0.007914058552
PutCallBondTrade,lgmCalibrationModelAlphas[8],double,0.008211932514
PutCallBondTrade,lgmCalibrationModelAlphas[9],double,0.008629388665
PutCallBondTrade,lgmCalibrationModelAlphas[10],double,0.009004545867
